Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,18713
Base Time Seconds,1604350604
Base Time Fractional,.995947600
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
41,753404.310309,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999928936362,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.008691300
42,765702.7275852,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937579036,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.078012500
43,780862.08,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999947413802,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.147323440
44,793738.4078744,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937728047,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.216649900
45,807636.9113804,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999935120344,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.285956040
46,820381.3587645,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999944508076,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.355265560
47,831546.5180198,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999941602349,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.424597660
48,844625.5457266,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999938845634,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.493913760
49,856129.867557,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999933853745,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.563246240
50,867375.0392823,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999943986535,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.632567400
51,879155.8675338,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999943017960,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.701898760
52,890208.8011118,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999940484762,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.771226920
53,900692.2493858,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999940410256,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.840545220
54,909371.1785717,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999943241477,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.909871340
55,923197.1076437,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999943166971,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:48,.979187080
56,932681.4360114,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999942868948,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.048511240
57,942908.2832976,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999942868948,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.117835040
58,955399.3139322,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937653542,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.187151080
59,967958.9824034,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999936461449,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.256469940
60,978008.2775086,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999947711825,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.325781360
61,989765.886698,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999945253134,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.395093960
62,995645.7267602,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999801009893,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.704885060
63,1017909.096723,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999843105674,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.774238000
64,1045639.971304,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999822467566,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.843550060
65,1063578.311285,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999810323119,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.912881080
66,1075956.097107,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999815911055,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:49,.982188320
67,1086298.425299,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999796465039,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.051500500
68,1094239.28772,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999809056520,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.120821080
69,1103864.06141,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999806597829,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.190143320
70,1112271.187852,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999805331230,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.259449580
71,1122076.482062,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999796837568,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.328764800
72,1130084.916336,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999796837568,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.398075820
73,1138743.285453,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999802649021,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.467386100
74,1148976.350171,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999806299806,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.536703100
75,1156761.723082,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999807640910,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.606006720
76,1166306.611711,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999806299806,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.675330200
77,1174810.255785,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999799817801,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.744631560
78,1183338.656109,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999817848206,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.813950700
79,1192797.961301,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999813228846,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.883273420
80,1201842.662783,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999816954136,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:50,.952579280
81,1211234.330975,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999816134572,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.021881640
82,1219021.915754,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999828800559,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.091189560
83,1228662.719276,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999813452363,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.160514040
84,1237009.277533,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999815165997,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.229827960
85,1244847.271919,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999812409282,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.299150580
86,1252533.455426,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999820679426,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.368464520
87,1261384.078965,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999817177653,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.437788140
88,1268362.58585,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999830290675,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.507087620
89,1276411.629343,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999819263816,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.576404740
90,1284051.822499,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999823436141,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.645715780
91,1292020.796848,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999815464020,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.715027840
92,1301326.776333,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999825522304,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.784340740
93,1309329.620585,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999834835529,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.853656800
94,1317393.125301,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999839380383,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.922966840
95,1327081.699829,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999829918146,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:51,.992274420
96,1334663.514297,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999832451344,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.061590780
97,1345083.485486,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999826788902,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.130910500
98,1352401.339531,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999822765589,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.200237460
99,1360116.862839,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999823957682,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.269553900
100,1366108.933608,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999825447798,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.338872300
101,1372039.848566,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999830514193,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.408214320
102,1375902.087897,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999837517738,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.477536280
103,1383143.707452,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999836549163,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.546860140
104,1391135.627255,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999842062593,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.616169600
105,1396799.563263,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999842286110,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.685493000
106,1403719.917466,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999835357070,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.754813260
107,1411742.732424,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999832823873,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.824124620
108,1420662.347664,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999841019511,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.893448140
109,1427321.058343,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999836772680,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:52,.962759100
110,1433457.991592,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848172069,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.032063140
111,1440517.925883,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999845266342,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.101411180
112,1447864.319201,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999841094017,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.170730680
113,1455860.82914,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999840870500,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.240050280
114,1464185.683475,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999845266342,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.309375120
115,1470578.102964,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999838337302,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.378675640
116,1477115.518286,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848097563,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.448002900
117,1489157.386114,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999846830964,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.517328840
118,1500599.967562,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999834313989,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.586627620
119,1508785.739694,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999851152301,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.655928340
120,1515804.056983,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999849587679,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.725245220
121,1520997.220314,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999838784337,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.794563500
122,1528378.968275,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999844074249,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.863875820
123,1533375.487868,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848172069,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:53,.933192780
124,1539844.411315,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848097563,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.002516200
125,1546385.217794,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999850928783,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.071842420
126,1553474.128596,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848097563,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.141170020
127,1560242.504942,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999850928783,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.210489240
128,1562726.857373,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999847799540,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.279788580
129,1560379.479569,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999851450324,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.349108140
130,1576228.598629,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999861955643,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.418434380
131,1589954.520488,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999851152301,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.487749800
132,1583958.61812,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999835729599,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.557061520
133,1574199.900017,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999867767096,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.626374860
134,1607239.53676,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999876260757,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.695715300
135,1618695.455345,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999845564365,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.765024140
136,1603677.800579,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999844521284,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.834342800
137,1608780.28683,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888852239,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.903666260
138,1626949.170157,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999847352505,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:54,.972967580
139,1627605.656579,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999854356050,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.042303520
140,1626867.281232,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999866500497,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.111634160
141,1636944.606062,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999842882156,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.180952880
142,1629645.898775,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848097563,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.250267380
143,1614432.614437,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999855324626,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.319591680
144,1626110.964375,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999873429537,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.388912640
145,1647458.601889,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999844595790,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.458228660
146,1652830.975852,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884754419,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.527544800
147,1691810.676585,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999867916107,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.596861740
148,1708181.3509,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999853685498,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.666165580
149,1707172.100582,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999867022038,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.735503260
150,1706761.516263,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999852418900,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.804813280
151,1695966.636585,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999845787883,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.874131220
152,1691944.171518,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999842882156,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:55,.943453960
153,1639119.748606,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999719351530,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.012757960
154,1544520.688647,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.1000045388937,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.082083040
155,1896527.352151,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999726876616,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.151373480
156,1807925.58096,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999802872539,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.220665640
157,1736900.390148,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999816656113,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.289956540
158,1699171.603402,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999858453870,Volt DC,.1,T,2W,F,F,11/02/2020,20:56:56,.359260680
